news,class
十部门联合发文：社会办医可享税收等多种优惠政策。十部门力促社会办医健康规范发展——社会办医可享税收等多种优惠政策在国新办举行的国务院政策例行吹风会上获悉：近日，国家卫生健康委、国家发展改革委等10个部门联合印发《关于促进社会办医持续健康规范发展的意见》，在审批准入、审核评价、校验服务、人员资质、监督管理等涉及医疗质量安全方面，对社会办医和公立医疗机构一视同仁，同等待遇；在规划、税收、服务能力建设等方面，向社会办医进一步倾斜。“社会办医是我国医疗服务体系的重要组成部分，是增加医疗资源有效供给，满足群众多层次多样化健康服务需求的重要力量。”国家卫生健康委副主任王贺胜说，近年来我国社会办医取得了长足进展，截至2018年底，我国社会办医疗机构数量达到45.9万个，占比46%；社会办医院数量达到2.1万个，占比63.5%。社会办医的人员、床位、诊疗量占比均保持稳定增长。王贺胜表示，我国的社会办医起步晚、底子薄，虽然近年来取得了长足进展，但与公立医院相比，在服务能力、学科建设、人才培养、质量安全管理等方面仍存在不小的差距，需要给予更多的政策支持。“《意见》提出要优化医保定点前置条件，缩短申请等待时间。社会办医机构正式运营3个月后即可提出定点申请，定点评估完成时限不得超过3个月等具体要求。压缩定点申请、专家评估、系统改造等过程的时间，为社会办医申请医疗保险定点医疗机构提供便利。”国家医保局医药服务管理司司长熊先军介绍，到2018年底，全国共有医保定点医疗机构19.35万家，其中非公立定点医疗机构6.2万家，占比32.1%，定点零售药店达到了34.1万家。针对经济日报提出的“如何推进‘放管服’，进一步简化准入审批服务”等相关问题，国家发改委社会发展司负责人蔡长华表示，各地出台优化社会办医跨部门联动审批实施办法，社会办医配置乙类大型医用设备实行告知承诺制，在北京、上海等10个城市开展诊所备案管理试点。在税收优惠方面，支持营利性社会办医，包括诊所等小型医疗机构，按规定享受小微企业税收优惠等政策。“政府不再对社会办医的区域总量和空间布局作规划限制，按照‘十三五’期间医疗卫生服务体系规划，继续严格控制公立医院数量和规模，为社会办医留足发展空间。”,0
曝湖南一金矿排剧毒致河水变白官方:鱼虾都活着。有网友爆料，湖南桃源县牯牛山金矿排放剧毒氰化物或替代物，通过沅江二级支流澄溪直排沅江。从网友提供的照片看到，原本清澈见底的河流变得异常浑浊，呈白色泥浆状。张先生称，在现场能闻到浓浓的硫磺味、令人作呕。今日下午，桃源县环保局回应，杨溪桥乡，并且3家企业都修建了尾沙坝，对选矿废水进行了处理，减少了对环境的污染。此次是因为桃源县鼎盛矿业有限公司尾矿库连接井突然出现故障，连接井链条断裂，盖板松动，有部分尾矿库废水外溢，故障出现后该公司及时进行了抢修，在抢修的过程中不能立即控制尾矿库废水跑出，导致部分尾沙排入河中，使下游河段河水变成乳白色。现故障已修复，尾矿库也恢复正常。针对此次事情，桃源县环保局已按程序立案，待环境监测报告结果出来后将依法依规严肃处理。桃源县县委宣传部靳部长表示，经调查，确定不含氰化物，没有剧毒，水里的鱼虾都是存活的，但具体情况要等到环境监测报告结果。,0
高考后请全班打游戏的班主任:还要和学生跨省骑行。自高考结束后，各地考生们的放松方式引发网友讨论。6月9日，山西朔州市朔城区一中一名高三班主任包下网吧，带全班学生通宵打游戏的视频上了热搜。有网友在微博留言称，“这样的班主任太棒了，请给我来一打！”6月11日，视频中这名学生口中的班主任“兰哥”兰会云告诉澎湃新闻，此次包网吧陪学生上网的活动源于三年前给学生们的承诺，“相当于给学生们一个惊喜”。兑现承诺后，兰会云还将于6月12日带领15名挑选过的学生一路向南骑行，从学校出发，骑往上海。在网传46秒的视频中，学生们坐在电脑前，电脑屏幕上有各式游戏的画面，有学生对着镜头比着剪刀手，有学生喊“谢谢兰哥！”截至6月11日下午，“班主任带全班学生通宵玩游戏”的话题网上阅读量已达3.7亿次，有4万多名网友参与讨论。“兰哥“是学生们对于兰会云的“昵称”，兰会云6月11日告诉澎湃新闻，得知自己上了热搜，有些意外。他介绍说，此次网吧聚会的想法源于三年前对学生们的承诺。他回忆，在三年前，他向学生们保证，“要先好好学习，不要着急上网，等到高考结束后，包下一个比较好的网吧，咱们一起上网通宵打游戏。”对于包下网吧带着学生一起去玩的行为，兰会云解释说，这样做的目地主要是为了确保学生安全。他说，网吧环境较为杂乱，包下网吧后，都是学生，安全能够得到保证，家长也会放心。此次聚会的费用，兰会云称由他一人承担。他说，当天去网吧的是他所在的633班和妻子所在的630班，两个班级一起去网吧包夜，总人数有近100人，共花费3000余元，包括上网期间请学生吃东西、喝饮料的费用。自视频上传至网络后，引发网友热议。微博中有网友留言表示羡慕“又是别人家的老师”，也有网友留言表示质疑“高考完就去网吧，还要通宵，感觉有些过了”。面对网友评论，兰会云说，他和学生们一起疯狂的事情不止一次。在他当班主任期间，学校里有170多个井盖儿，他和学生们一起“奇思妙想”，分为四类主题去涂鸦井盖儿，有环保题材、卡通人物、大学校门等。校方对于他带领学生们涂鸦井盖儿的做法是支持，并且不干涉。高考结束后带学生们去网吧通宵的行为是否妥当？兰会云解释说，当晚到了后半夜，大部分的学生都在网吧内休息，自己全程也陪伴着学生，而且“并不是都在打游戏，其实更多的是在浏览网页、看电影”。他认为，网吧只是一个场所，应该给学生们更多的正面的引导。“会不会老师带着去，之后感觉可能网吧就是这样呢？会不会对于网吧的陌生感、好奇感也会消失？”兰会云表示。高考结束之后，对于高中生即将步入大学的假期，考生们该如何度过？兰会云表示，因为他是地理老师的原因，每年寒暑假都会组织学生在学校附近的地点考察。这一次，他将和15名学生6月12日一起从学校出发，一路向南骑行，骑往上海。他说，整个骑行路程将花费15-16天，途经河南、安徽、江苏等地，最后到达上海。兰会云说，今年是他从教的第7年，从西南大学地理旅游学院毕业工作后，自己每年只要有假期，都会和爱人一起游玩。“对于一个地理迷来说，走到哪里看到当地的风土人情，都让我很感动。”而自己作为一名地理老师，他所带领的633班学生，地理成绩也较为突出。兰会云认为，对于学生，自己只是他们兴趣爱好的引路人，希望带他们骑行，能够充实他们的假期。对于兰会云的“意外走红“，朔城区一中政教处的刘老师6月11日说“毫不意外”。在刘老师的眼中，兰会云是一名年轻的80后老师，“特别有生活品味，班级凝聚力非常强”。,0
被熊袭击博士谈自救过程:坚持往山下爬2晚没敢睡。6月8日，西工大一名博士生独自前往秦岭紫阁峪张良洞途中，遭遇野生动物袭击受伤并坠下山崖。10日下午，这名博士生被救出后送往交大一附院救治。11日傍晚记者获悉，手术很顺利，他的右眼保住了，目前已转入普通病房。他向记者讲述了自己被黑熊袭击以及之后的自救情况。记者了解到，6月10日晚8时许，交大一附院整形美容颌面外科开始为王某某进行急诊手术，11日凌晨0时30分许，第一阶段手术完成。医护人员告诉记者，手术很成功，清创和部分伤口缝合已经完成，王某某的右侧眼球已经保住，身体其他方面并无大碍。据了解，王某某是江西人，1991年12月出生，2014年到西工大读博士。今年，他的博士论文答辩才结束，已经在四川找好了工作，没想到毕业前夕遇到了这样的意外。6月11日傍晚，记者在交大一附院见到了王某某。术后的他已经转到普通病房。西安交通大学第一附属医院整形美容·颌面外科主治医生余学元说，后期，王某某还要接受植皮、眼睑再造等一系列手术。“他的遭遇属于户外运动中发生的意外情况，并不是莽撞的冒险。我们见过被熊袭击的患者，他在遇险后的自救过程让我感到震惊。”余学元说。“当时我做好了回不来的准备了，这次能获救，非常感谢我的学校和各个救援队。听说200多人都在救我，我特别感动，感谢帮助我的每一个人！”王某某说，他喜欢爬山，有一定的野外生存知识，6月8日上午他离开学校进入紫阁峪。当天下午，他正在一个山崖边走着，突然看到了一头小黑熊，然后就听到一个响亮的声音，紧接着一头大黑熊就过来了。王某某说，这头大黑熊距他很近，大约只有一两米，不等他有更多反应，大黑熊就扑向他了。他出于本能用手挡了一下，结果手被咬了，然后脸也被咬了。挣扎中，他就掉到了山崖下。掉下山崖后，王某某曾一度失去知觉，他觉得自己很可能回不去了。“清醒后，我赶紧找手机。由于我眼睛近视，右眼又受伤，就趴在地上找手机。找到手机后，我自拍脸上的伤情，发现右眼血肉模糊，眼睑都不见了，我才意识到伤情很严重。”王某某说，他顿时感到害怕，赶紧给女朋友和一个同学打电话，让帮忙报警。他还想办法发送自己的位置，没想到信号不好，定位发不出去。王某某说，和同学联系上后，他意识到等待救援需要一个过程，他得想办法自救。他先在口袋里找了些卫生纸贴在脸上止血，然后开始往山下爬。没过多久天快黑了，为了不迷失方向，他只好停下来。当晚，他一会儿都没敢睡。天亮后，他发现周围还是没有人，就继续往山下爬。王某某说，去紫阁峪张良洞的山路他走过两三次，比较熟悉，下山大概需要2个多小时，他没有带什么食物，但是随身携带有水壶，水壶里也有水。往下爬的过程中，他还补充了一些水。正是靠着这些水，让他的体力有了一些恢复，他便继续往下爬。第二天下午，他爬到了第二处水源处，这时天也快黑了。他发现山路很难走，决定在原地休息。晚上，他一直坐在石头上，依然没敢睡觉。第三天天亮后，王某某继续往山下走，很快，他听到有人在喊他的名字，他意识到是救援人员来了。于是，他用力把一块石头推下山，以引起救援人员的注意。就这样，他获救了。记者了解到，6月10日早上6点42分，西安先锋救援队的救援人员经过一整夜的搜寻，在紫阁峪最高处——紫阁峰下一处山谷里找到了王某某。6月8日上午，陕西西安一名博士毕业生王先生进山徒步，其间称遭遇黑熊袭击并在躲避过程中坠下山崖，随后，西安的6支民间救援队及相关部门展开救援，9日凌晨6时许，救援人员终于在山中找到了被熊攻击的这名博士生，并开始利用担架向山下转运。秦岭遇熊受伤博士生被送往西安交大一附院接受救治。昨晚伤者接受第一阶段手术治疗，目前生命体征平稳。,0
深圳“高考移民”事件续：两名考生被北大取消自主招生资格。图片仍能查询到这一名单。但6月10日，教育部阳光高考信息公开平台发布北京大学2019年自主招生报名审核通过名单公示，初审通过共1345人。对比可发现，富源中学的两名学生已不在初审通过名单之列。据《南方都市报》报道，富源学校工作人员已确认，此次被取消北大自招资格的学生确属于此前被确认的32名“高考移民”。北京大学方面也向媒体回应：北大自主招生初审名单公布后，接到了来自广东省考试院的通知，考生崔某某和张某某不具有在广东省2019年高考考试资格，经核实并请示上级主管部门后，我校取消了两位考生的自主招生初审通过资格。5月，富源“高考移民”事件发酵时，广东省教育厅已经表态，对普查出来的“高考移民”让他们妥善回到原籍地去考试，同时如果在高考结束之后还发现有“高考移民”，就要取消这些考生的高考成绩。而即使是在录取工作完成之后，名校取消“高考称民”的学籍，也素有先例。早在2006年，青海省高等学校招生委员会和青海省教育厅致函清华大学，认定宋某某家长采取伪造证件和欺骗手段为其取得在青海高考、录取资格。清华大学根据规定，决定取消宋某某的学籍。今年4月30日，贵州省招生考试院通报了一起对“高考移民”的处理结果，三位2018年参加高考的考生分别被录取至清华大学、复旦大学和北京外国语大学，已被三所大学作出取消学籍的处理。贵州省招生考试院指出，三名学生在高中阶段未在贵州省实际就读，在高考报名资格审查中提供虚假材料，违规获取贵州省高考资格。今年5月，教育部办公厅下发《关于严格规范大中小学招生秩序的紧急通知》，其中提出，加大对“高考移民”的综合治理，严肃查处违法获取高考报名资格行为。王帆,0
如何讲好人大故事？殷一璀到上报集团调研。2019年6月12日，上海市人大常委会主任殷一璀一行在澎湃新闻调研。6月12日下午，上海市人大常委会主任殷一璀一行赴上海报业集团就如何进一步做好人大新闻宣传工作开展调研，并和新闻单位负责人座谈交流。澎湃新闻网总裁、总编辑刘永钢向殷一璀一行介绍了澎湃新闻网近年的发展情况，并对做好人大新闻报道情况作了介绍。刘永钢表示，澎湃新闻上线以来，在人大工作宣传方面着力在内容深化、创新表达等方面下工夫，呈现上海市人大代表在新时代坐标中为民尽心尽责履职的新篇章。人大工作是新闻的富矿，近年来的上海两会上，“澎湃面面观”已成为一个宣传人大工作的明星专题。这个视频栏目通过现场采访等形式，录制专访视频，聚焦上海热点话题以及代表们长期关注的议题。比如，《澎湃面面观｜上海是党的诞生地，传承红色文化代表委员有想法》、《澎湃面面观｜上海两会热议优化营商环境，代表委员献言献策》等视频，收到良好的社会反响。同样，澎湃新闻网在平时也高度关注代表履职工作，积极报道上海人大代表和在沪全国人大代表的日常履职，长期跟踪人大代表关心的课题。以生活垃圾管理立法过程为例，从上海市人大开展立法调研到三次审议，澎湃新闻做了大量宣传报道，全程跟踪和展示生活垃圾管理立法全过程，及时向公众解读立法的必要性和意图。2019年1月31日《上海市生活垃圾管理条例》表决通过后，澎湃新闻第一时间刊发《上海通过生活垃圾管理条例，7月1日起步入垃圾分类强制时代》，获得了很好的舆论效应。刘永钢表示，澎湃新闻网今后将一如既往做好人大新闻报道，充分发挥好新媒体的传播优势，不断开拓创新，提升主流媒体在人大新闻报道中的传播力和影响力。上海市委宣传部负责人等参加调研。座谈会上，上海报业集团、解放日报社、文汇报社、新民晚报社、澎湃新闻、上海法治报负责人，以及人民日报上海分社、新华社上海分社、中央电视台上海站等中央驻沪新闻单位负责人作了发言。,0
首届央视标王1.3亿破产拍卖曾称销量远超茅台。“喝孔府宴酒，做天下文章。”年纪稍长的人们一定对这段广告词多多少少有些印象。1994年11月，孔府宴酒斥资3000万元，击败了和自己“一字之差”的孔府家酒和太阳神，孔府宴酒当时在广告中还曾得意宣称，不过在25年后的今天，茅台市值达到1.14万亿元，五粮液也成为川酒中的优秀代表。而在阿里资产拍卖平台上，甚至就连如此低廉的价格，都无人问津。截至北京时间6月12日21点半左右，就在拍卖还有12个多小时结束时，《关于山东孔府宴有限公司土地、房产等破产财产拍卖公告》显示，此次拍卖的资产里包含了该公司4宗土地、5项房产、也包括“孔府宴牌”等43件注册商标以及辅助设施和机器设备。截至北京时间6月12日21点半，这场拍卖活动仅有1人报名，36人设置提醒，但有3209次“吃瓜群众”的围观。被拍卖的四宗土地均位于山东省鱼台县，土地面积约合计26.11万多平方米；五项房产，建筑年代从上世纪70年代到本世纪初不等，房产面积合计约8.01万多平方米。但是在拍卖公告中，。如果有人拍得，后续面临的麻烦事情还不少。比如在被拍卖的第一块土地，法院提示目前该土地及地上部分房产由李更卜村实际占有并转租使用，管理人已申请法院强制执行占有人出清。而在被拍卖的5处房屋中，也有2处的土地使用权或土地性质状态异常。法院特别提醒：因公司名下房产经多次拆除、重建，导致房产现状与上述五个房产证登记的房产不完全一致，另有部分房产未办理产权登记。而在涉及机器设备等拍卖物品时，公告提示：山东孔府宴有限公司破产管理人，由此产生的问题也不影响拍卖成交结果及成交价格。法院及山东孔府宴有限公司破产管理人均不负责拍卖资产的清场交付。因，买受人应自行评估该情况对拍卖资产价值造成的影响。截至发稿前，只有1位买家参与竞拍，并缴纳了保证金2600万元。如果拍卖结束前仍没有其他人参与竞拍，这意味着该资产很有可能以起拍价成交，否则将面临流拍的尴尬境地。据公开信息报道，孔府宴酒是孔府历代衍圣公府设宴专用酒，其最早的生产地是山东省鱼台县。在那个央视广告部创收辉煌的年代，广告“标王”们不断在新闻联播以及整点报时等黄金时段，与大江南北的观众朋友们打照面。不过一时风光辉煌之后，这些“标王”们的发展后劲却让人担忧。据《山东商报》2015年4月30日《“孔府宴系”或“全军覆没”》报道称，孔府宴酒厂拿下央视广告“标王”。20多年中，有六七家含“孔府宴”字样的公司在鱼台县成立和吊销，共同组成了“孔府宴系”。工商登记信息显示，1993年，山东孔府宴酒业总公司、山东孔府宴酒厂于同年成立，法人代表、注册地址、注册资金均相同，并均在2011年6月30日吊销。2000年6月28日，鱼台县国资委与江廷华等37名自然人共同出资1亿余元，成立山东孔府宴有限公司，并在2011年6月30日吊销。而2003年，山东孔府宴有限公司还与联进投资有限公司成立山东至圣孔府宴有限公司，并在2011年6月吊销。此外，孔府宴酒的另一个“老乡”秦池酒，赌注下得更疯狂，衰败得也更快。秦池酒原本是山东潍坊市临朐县的一个地方酒厂，市场也差不多是局限于潍坊一地。为了打开市场扩大知名度，秦池孤注一掷用6666万元标的，一举夺得了1996年央视广告的标王。在96年底，视频截图要知道在1995年，秦池酒产量9600吨，实际销售9140吨，。而3.2亿的“标王”金额纪录直到十年后才被宝洁公司打破。如此豪赌广告，可想而知当年秦池酒经营生产扩张的压力多么巨大。?1997年初，北京《经济参考报》暗访调查发现，，然后以“秦池古酒”、“秦池特曲”等品牌销往全国市场。在“勾兑丑闻”的打击下，秦池这一“标王”也迅速没落，川酒、贵酒等也随之崛起，取代了当年鲁酒的市场地位。,0
媒体：宁泽涛私接广告离开国家游泳队已成定局。宁泽涛(资料图)11月7日晚间央视体育频道在《体育人间》中播出了一档关于世锦赛游泳冠军宁泽涛的节目，以宁泽涛在里约奥运会前后的训练和生活为视角，由宁泽涛本人叙述了其为何在里约表现不佳的原因。而北京青年报昨天了解到的情况则表明，宁泽涛恐怕还来不及伸冤，游泳队的资格已然不保。在《体育人间》节目中宁泽涛称，自己6月份在训练时练得极其艰苦，但被游泳中心中断外训回到北京后遭遇诸多不公正待遇，其中有在总局训练局的饭卡被消磁，他是借其他选手的饭卡吃饭，他被勒令从宿舍搬出等等遭受一堆冤屈和不公平待遇，对训练影响很大，并导致自己心事重重、体重下降、状态下滑。据北京青年报了解到的情况，在体育总局训练局中训练的运动员，吃饭是后付账的，也就是说只要手中有饭卡，吃饭计数之后，月底才由各中心根据统计对自己所属的选手一起付账。而训练局提供的只是门禁卡，并规定离开训练局一周以上就要上交，宁泽涛手中是有这种卡的，赴澳大利亚训练之前也并未上交。至于宁泽涛所说强行中断他的海外训练一事，事实是在赴澳大利亚之前，宁泽涛的回国日期就已经确定是6月19日，这是因为所有队员都要回国参加统一的药检和其他检查，并没有其他运动员例外。宁泽涛要求延后至6月29日，并未被游泳中心所批准。宁泽涛还在《体育人间》的采访中提及了游泳中心要他作为4×200米自由泳接力成员冲击奥运会资格一事，并说这样的要求是“荒谬”的。我们来回放一下当时的片段：由于中国队在4月份的佛山奥运会游泳预选赛之时，尚未获得该项目的奥运资格，那也是中国游泳队唯一还没有获得奥运参赛资格的项目。而由于孙杨的临时受伤，国家队决定由200米有着1分46秒50成绩的宁泽涛搭档其余三位队员冲击这项奥运资格，只要先把资格拿下来，中国游泳队即可在历史上首次完成全项目参赛，到了里约自然由孙杨顶上。这只是个临时任务而已，但当时被宁泽涛以身体原因所拒绝。最终中国队在该项目的奥运选拔资格中被挤到了世界排名第17位(前16位获得奥运参赛权)，失去了里约奥运会的参赛资格。中国游泳队期待首次奥运会全项目参赛的愿望落空，颇为遗憾。这个项目冲击奥运资格失败虽然不能将责任全都归咎于宁泽涛，身体不适也可以理解，但关键时刻一位军人运动员没有顾全大局服从指挥，且在事后指责游泳队的安排为“荒谬”，这种做法值得商榷。,1
中国着力弘扬科学家精神力争3年取得作风学风实质性改观。中新社北京6月13日电(郭超凯)中国科学技术部13日在北京召开新闻通气会。中国科学技术部科技监督与诚信建设司司长戴国庆在会上表示，中国着力弘扬科学家精神，倡导创新文化，力争在3年内取得作风学风实质性改观。中共中央办公厅、国务院办公厅近日印发了《关于进一步弘扬科学家精神加强作风和学风建设的意见》(以下简称《意见》)。戴国庆表示，在起草过程中，《意见》突出问题导向，在充分肯定中国科技界作风学风主流积极向上的同时，针对当前一定程度存在的浮夸浮躁、弄虚作假、急功近利等突出问题，提出有针对性、可操作的治理举措，营造良好学术生态。《意见》强调，力争1年内转变作风改进学风的各项治理措施得到全面落实，3年内取得作风学风实质性改观，科技创新生态不断优化，学术道德建设得到显著加强，新时代科学家精神得到大力弘扬，在全社会形成尊重知识、崇尚创新、尊重人才、热爱科学、献身科学的浓厚氛围。在措施落实方面，《意见》提出一系列措施，如明确规定严禁违规将科研任务转包、分包他人、以项目实施周期之外或不相关成果充抵交差等。论文等科研成果发表后一个月内，要将所涉及的实验记录、实验数据等原始数据资料交所在单位统一管理、留存备查。每名未退休院士受聘的院士工作站不超过1个，退休院士不超过3个，院士在每个工作站全职工作时间每年不少于3个月。在科技项目、奖励、人才计划和院士增选等各种评审活动中，不得“打招呼”“走关系”，不得投感情票、单位票、利益票，一经发现，立即取消参评、评审等资格。此外，《意见》还规定，不得片面通过高薪酬高待遇竞价抢挖人才，特别是从中西部地区、东北地区挖人才。(完),0
人民币“入篮”SDR：开启全球储备货币新征程。新版百元人民币细节。中新网金硕摄中新社华盛顿9月29日电中新社张蔚然10月1日，人民币将正式加入(IMF)特别提款权(SDR)货币篮子，这是SDR创建以来首次纳入新兴经济体货币，人民币将开启作为全球储备货币的“新征程”。多位学者认为，未来经济和金融体系改革的深入将推动人民币成为更强大的货币，在国际金融体系发挥更大作用，同时中国也需就宏观经济政策作出清晰沟通解释，让投资者和市场准确读取中方讯息，不出现过度反应。美国彼得森国际经济研究所高级研究员尼古拉斯·拉迪(NicholasR.Lardy)在接受中新社采访时表示，“入篮”是人民币国际化发展进程中的一步，中国金融体系改革的深入将推动人民币成为更强大的货币。彼得森国际经济研究所另一位高级研究员塔米姆·巴尤米(TamimBayoumi)认为，“入篮”意味着中国开始以全球金融市场主要角色的身份出现在舞台中央，也为中国改革提供了一只“锚”，有利于中国逐步开放资本市场、增强汇率弹性，还有利于国际金融体系变得更民主。外界注意到，尽管人民币国际使用程度起点较低，但过去5年来上升速度很快。康奈尔大学教授、布鲁金斯学会研究员埃斯瓦尔·普拉萨德(EswarS.Prasad)说，IMF宣布人民币“入篮”之前，人民币就已成为事实上的储备货币，、、等很多国家将人民币作为其外汇储备资产的一部分，或乐见人民币成为储备资产，全球逾30个央行与中国有双边本币互换安排，人民币已是全球第5大支付货币。在此背景下，人民币“入篮”对中国、IMF和国际金融体系都有好处，从长期看对中国经济也有好处。多位学者指出，随着人民币开启作为全球储备货币的新征程，让全球市场和投资者更清晰地读懂中国政府、尤其是央行对外释放的政策讯息，避免作出过度或错误反应成为中国官方需重点关注的问题。拉迪表示，中国主管部门应继续向外界披露关于其货币和储备资产的更多信息，包括数量和规模、变动方式和理由、储备资产具体构成等。前瞻人民币国际化，普拉萨德认为，这一进程最终要由市场来决定，取决于中国经济和金融市场改革的进展，也涉及政策透明度、法治建设等多个领域。布鲁金斯学会资深研究员、中国和局前局长杜大伟(DavidDollar)向中新社表示，要想继续提升人民币在国际金融体系中的作用，中国需深化金融改革，如强化资本市场，提高市场透明度，逐步开放资本账户等，也需在债券、股市甚至房地产等领域深化改革，进一步明确对产权的保护，上述改革措施符合中国利益，也有利于人民币的前景。美国战略与国际问题研究中心下属中国商业与政治经济项目主任甘思德(ScottKennedy)向中新社表示，要想使全球投资者对持有和交易人民币产生更大兴趣，中国需继续推动经济可持续增长、改善经济结构，这是金融市场有效运作的必要条件。由于中国经济体量巨大，以及在全球贸易体系和金融体系中分量的上升，华盛顿智库界开始讨论人民币会不会超过其他储备货币，成为具有主导地位货币的问题。多数学者认为，下明确结论“为时尚早”。拉迪认为，在未来一段时间内，由于人民币很难一跃成为多数国家储备资产的主要组成部分，所以距主导地位货币仍有“相当距离”。杜大伟表示，人民币有潜力超过日元和英镑，但可能需要数十年才能开始与美元相较。目前美元在全球金融市场发挥“减震器”作用，资本会在市场面临冲击时流入美国，形势好转时流出，这对美元造成压力。中国在短期内无需考虑这一点，不过从长远来看，中国需要决定人民币是否愿意发挥全球“减震器”作用。普拉萨德说，人民币未来可能会超过日元、英镑甚至欧元，但不会挑战美元主导地位。,0
八项规定实施4年查处问题近14万起处分9万余人。八项规定实施四年查处问题13.9万起北京晨报讯中央纪委官网昨天撰文表示，从2012年底八项规定实施以来，截至2016年8月31日，全国已累计查处违反中央八项规定精神问题139622起、处理187409人，给予党纪政纪处分91913人。梳理发现，八项规定实施后至2013年末，全国共给予党纪政纪处分7692人。2014年处分23646人，增2倍。2015年处分33966人，较上一年增长44%。2016年1至8月处分26609人，已超过2014年全年总数。文章称，数据变化的背后体现了纪检监察机关加大查处力度、越往后执纪越严的要求。从职级来看，受处分人员中，乡科级干部84068人，占总人数的九成多；县处级干部6903人，占8%；地厅级干部927人，省部级干部15人。从违纪问题类型看，违规配备和使用公车问题最为突出，为26172起，占比19%。其次为违规发放津补贴或福利问题，共13826起，占比10%。大办婚丧喜庆问题列第三，共12934起，占比9%。违规收送礼品礼金问题和违规公款吃喝问题也比较突出，分别为11015起、9978起。具体到违纪情形，以今年中央纪委监察部网站已公布的13次节点每周通报中曝光的1194起问题为例，出现频率较高的词汇主要有：“礼金”405次，“公车”346次，“旅游”321次，“补贴”264次，“婚宴”136次。文章称，节假日期间的公款送礼、公款旅游、公款吃喝等不正之风依然存在，必须一个节点一个节点继续抓下去。,0
泉港碳九泄漏事故8名责任人员被福建检方提起公诉。据福建省人民检察院微信公众号消息，据泉州市人民检察院消息，日前，泉州市泉港区人民检察院经审查决定，依法对泉港碳九泄漏事故8名相关责任人员提起公诉：以重大责任事故罪和谎报安全事故罪依法对东港石化公司法定代表人黄某仁、副总经理雷某华、常务副总经理陈某芳提起公诉。以重大责任事故罪依法对东港石化公司员工徐某清、刘某山、陈某山以及“天桐1号”化工船作业人员叶某彪、林某定提起公诉。经调查组调查，泉港裂解碳九泄漏事故涉事企业安全生产隐患严重，泄漏事件发生时存在违规作业。发生泄漏事件后，企业要求中层以上员工统一口径，隐瞒泄漏数量，并恶意串通码头船只统一口径。,0
1-5月中国外贸进出口12.1万亿元保持稳中有进势头。中新网6月13日电今年1-5月中国对外贸易情况如何？商务部发言人高峰今日介绍，中国外贸进出口保持稳中有进的发展势头。根据海关统计，1-5月中国进出口12.1万亿元，同比增长4.1%。其中，出口6.5万亿元，进口5.6万亿元，顺差8933.6亿元，扩大45%。图为航拍江苏连云港一处集装箱货运码头。(资料图片)中新社泱波摄13日，商务部举行例行发布会，商务部发言人高峰在会上做出如上介绍。——国际市场布局更加多元。与“一带一路”沿线国家贸易规模进一步扩大，进出口增长9%，占比提高至28.8%。与欧盟、东盟、俄罗斯和巴西等进出口分别增长11.7%、9.4%、10.0%和11.2%。同期，对美国的进出口下降9.6%。——民营企业出口占比超过50%。民营企业出口3.28万亿元，增长13.8%，占比提高3.2个百分点至50.4%外商投资企业出口2.58万亿元，增长0.5%。国有企业出口6375.1亿元，下降5.9%。——商品结构持续优化。机电产品出口3.8万亿元，增长5.1%，占出口总值的58.4%。其中，集成电路、电动机及发电机等产品出口分别增长25.1%、7.6%。七大类劳动密集型产品保持竞争优势，出口1.21万亿元，增长7.2%。其中，玩具、塑料制品、家具分别增长30.1%、18.6%和9.6%。——一般贸易出口较快增长。一般贸易出口3.82万亿元，增长10.3%，占比提高2.1个百分点至58.8%加工贸易出口1.92万亿元，下降1.5%。——国内区域布局更加均衡。中部和西部地区出口增长14.7%，占比提高1.3个百分点至17.6%东部地区出口增长4.4%，占比82.4%。,0
2019世界工业互联网大会将在成都举行多项新成果将亮相。中新社北京6月13日电(郭超凯)13日获悉，主题为“创新驱动工业互联迎接世界新工业革命”的2019世界工业互联网大会，将于本月15至16日在四川成都举行，多项工业互联网领域的新成果、新案例将集中亮相。本届大会包含中央企业工业互联网融通平台启动、航天云网“一脑一舱两室两站一淘金”系统级工业应用产品及案例发布、四川省政府与中国航天科工集团有限公司(以下简称航天科工)深化战略合作协议签署等环节。此外，大会还将召开中央企业工业互联网融通发展、工业互联网、智能制造创新发展、国际工业互联网合作与发展、军民协同创新发展、先进制造业与生产性服务业深度融合等6场专题会议。据介绍，“一脑一舱两室两站一淘金”是航天云网的系统级工业应用产品，可面向企业用户提供企业决策、企业运行、企业交易、企业制造、企业网络接入、企业管理和数据挖掘等全流程、系统级、全方位的服务。在2017年、2018年连续两年“工业互联网高峰论坛”举办的基础上，本届大会正式升级成为国家级工业互联网盛会。主办方表示，2019世界工业互联网大会旨在建立政府、企业、产业联盟等多层次沟通对话机制，携手各方深入贯彻中国关于制造强国、网络强国战略部署。(完),0
